dt_iso,dt,lat,lon,temp,dew_point,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1992-02-19,698499000.0,-14.599413,-28.673147,299.0858333333333,295.34625,299.02333333333337,299.14958333333334,1013.75,79.91666666666667,7.527916666666666,107.33333333333333,,,46.833333333333336,802.25,Clouds,broken clouds,04d
1992-02-20,698585400.0,-14.599413,-28.673147,298.80833333333334,295.4525,298.7504166666667,298.8666666666667,1013.7083333333334,81.75,7.437083333333334,102.79166666666667,,,84.20833333333333,803.5416666666666,Clouds,overcast clouds,04d
1992-02-21,698671800.0,-14.599413,-28.673147,298.82,295.14416666666665,298.7395833333333,298.90458333333333,1014.5416666666666,80.20833333333333,7.107083333333333,100.16666666666667,,,58.0,802.7916666666666,Clouds,scattered clouds,04d
1992-02-22,698758200.0,-14.599413,-28.673147,298.54,294.71999999999997,298.49,298.59458333333333,1014.8333333333334,79.45833333333333,8.00375,105.45833333333333,,,55.041666666666664,802.5,Clouds,scattered clouds,03d
1992-02-23,698844600.0,-14.599413,-28.673147,298.7595833333333,293.37208333333336,298.7054166666667,298.81541666666664,1015.5416666666666,72.29166666666667,7.95625,98.95833333333333,,,44.125,802.2083333333334,Clouds,scattered clouds,03d
1992-02-24,698931000.0,-14.599413,-28.673147,299.0179166666667,294.4583333333333,298.9558333333333,299.08,1016.7083333333334,76.0,7.7804166666666665,107.33333333333333,,,56.208333333333336,802.5416666666666,Clouds,broken clouds,04d
1992-02-25,699017400.0,-14.599413,-28.673147,298.87666666666667,295.87291666666664,298.78249999999997,298.9741666666667,1016.3333333333334,83.54166666666667,7.081666666666667,102.70833333333333,,,31.666666666666668,801.625,Clouds,scattered clouds,03n
1992-02-26,699103800.0,-14.599413,-28.673147,298.6308333333333,295.57375,298.56958333333336,298.7054166666667,1016.9166666666666,83.375,6.695,95.83333333333333,0.11800000000000002,,34.708333333333336,738.75,Clouds,few clouds,02d
1992-02-27,699190200.0,-14.599413,-28.673147,298.675,294.8645833333333,298.62,298.7316666666667,1017.125,79.625,6.715,101.0,,,47.083333333333336,802.2916666666666,Clouds,broken clouds,04n
1992-02-28,699276600.0,-14.599413,-28.673147,297.80083333333334,294.99791666666664,297.7025,297.90875,1015.75,84.54166666666667,6.024583333333333,92.5,0.199,,50.375,676.5416666666666,Clouds,light rain,10n
1992-02-29,699363000.0,-14.599413,-28.673147,298.5233333333333,294.76125,298.4325,298.615,1014.5416666666666,79.79166666666667,5.3075,90.54166666666667,,,54.333333333333336,802.4583333333334,Clouds,scattered clouds,03d
1992-03-01,699449400.0,-14.599413,-28.673147,298.5258333333333,296.2141666666667,298.46,298.5933333333333,1015.125,87.08333333333333,5.640416666666667,88.625,0.11,,23.375,788.6666666666666,Clouds,few clouds,02d
1992-03-02,699535800.0,-14.599413,-28.673147,298.59999999999997,295.75875,298.52916666666664,298.68375,1016.0,84.33333333333333,6.13,91.95833333333333,0.20333333333333337,,30.791666666666668,763.9166666666666,Clouds,scattered clouds,03d
1992-03-03,699622200.0,-14.599413,-28.673147,298.73583333333335,295.2525,298.65208333333334,298.81541666666664,1016.2916666666666,81.125,6.56375,105.875,,,30.5,801.5416666666666,Clouds,few clouds,04d
1992-03-04,699708600.0,-14.599413,-28.673147,298.3691666666667,295.04833333333335,298.33583333333337,298.40416666666664,1015.375,81.91666666666667,5.8254166666666665,111.41666666666667,,,26.75,801.5,Clouds,few clouds,02d
1992-03-05,699795000.0,-14.599413,-28.673147,298.62125,293.7704166666667,298.5754166666666,298.67541666666665,1014.5416666666666,74.625,5.320416666666667,105.04166666666667,,,19.708333333333332,800.875,Clear,sky is clear,01d
1992-03-06,699881400.0,-14.599413,-28.673147,298.59499999999997,293.92083333333335,298.53583333333336,298.66125,1013.75,75.375,4.621666666666667,92.625,,,19.791666666666668,800.9583333333334,Clear,sky is clear,01n
1992-03-07,699967800.0,-14.599413,-28.673147,298.68666666666667,295.05333333333334,298.6204166666667,298.75124999999997,1013.4583333333334,80.375,6.138749999999999,95.16666666666667,,,24.25,801.2083333333334,Clouds,few clouds,02n
1992-03-08,700054200.0,-14.599413,-28.673147,298.81083333333333,294.7629166666667,298.75416666666666,298.87125,1013.375,78.375,7.43875,98.91666666666667,,,36.666666666666664,801.875,Clouds,few clouds,02d
1992-03-09,700140600.0,-14.599413,-28.673147,298.77875,294.7941666666667,298.7270833333333,298.83125,1013.75,78.70833333333333,8.099583333333333,93.95833333333333,,,60.5,802.6666666666666,Clouds,broken clouds,04d
1992-03-10,700227000.0,-14.599413,-28.673147,299.1775,295.62333333333333,299.12333333333333,299.23499999999996,1014.0,80.875,8.727500000000001,99.125,0.11,,70.16666666666667,790.4583333333334,Clouds,overcast clouds,04d
1992-03-11,700313400.0,-14.599413,-28.673147,299.15333333333336,295.75083333333333,299.09541666666667,299.21208333333334,1014.25,81.58333333333333,9.352916666666667,101.33333333333333,,,77.0,803.4166666666666,Clouds,overcast clouds,04d
1992-03-12,700399800.0,-14.599413,-28.673147,299.25083333333333,296.2316666666666,299.1975,299.30333333333334,1014.625,83.5,9.714583333333334,106.41666666666667,,,73.66666666666667,803.2916666666666,Clouds,overcast clouds,04n
1992-03-13,700486200.0,-14.599413,-28.673147,299.02958333333333,295.19458333333336,298.96791666666667,299.09375,1014.9166666666666,79.45833333333333,8.236666666666666,114.66666666666667,,,75.70833333333333,803.3333333333334,Clouds,overcast clouds,04n
1992-03-14,700572600.0,-14.599413,-28.673147,298.82125,295.1454166666667,298.7558333333333,298.88625,1014.4166666666666,80.16666666666667,8.773333333333333,110.79166666666667,0.16,,57.458333333333336,790.0416666666666,Clouds,broken clouds,04d
1992-03-15,700659000.0,-14.599413,-28.673147,298.83666666666664,294.82958333333335,298.7454166666667,298.93458333333336,1014.4166666666666,78.625,8.5375,98.625,,,46.208333333333336,802.2916666666666,Clouds,broken clouds,04n
1992-03-16,700745400.0,-14.599413,-28.673147,298.91249999999997,294.51124999999996,298.84791666666666,298.9745833333333,1015.125,76.70833333333333,8.120833333333334,96.66666666666667,,,64.41666666666667,802.875,Clouds,broken clouds,04d
1992-03-17,700831800.0,-14.599413,-28.673147,298.75166666666667,294.92833333333334,298.6958333333333,298.805,1016.625,79.45833333333333,7.39375,102.16666666666667,,,31.25,801.7083333333334,Clouds,scattered clouds,03d
1992-03-18,700918200.0,-14.599413,-28.673147,298.89708333333334,293.60791666666665,298.83708333333334,298.9504166666667,1016.1666666666666,72.66666666666667,8.418333333333333,106.04166666666667,,,46.25,802.2083333333334,Clouds,broken clouds,04d
1992-03-19,701004600.0,-14.599413,-28.673147,298.74666666666667,293.72499999999997,298.685,298.81416666666667,1014.5,73.875,7.858333333333333,104.04166666666667,0.11,,33.416666666666664,789.2916666666666,Clouds,few clouds,02d
1992-03-20,701091000.0,-14.599413,-28.673147,298.51,294.26625,298.4004166666667,298.6075,1012.3333333333334,77.5,7.567083333333334,100.54166666666667,0.14,,31.583333333333332,751.4166666666666,Clouds,scattered clouds,03d
1992-03-21,701177400.0,-14.599413,-28.673147,298.52375,294.38291666666663,298.41541666666666,298.6333333333333,1012.875,77.91666666666667,7.55,95.04166666666667,,,26.875,801.4166666666666,Clouds,scattered clouds,03n
1992-03-22,701263800.0,-14.599413,-28.673147,298.6425,295.44125,298.5254166666667,298.75166666666667,1014.625,82.54166666666667,8.552916666666667,99.58333333333333,0.14833333333333334,,29.0,726.0833333333334,Clouds,scattered clouds,03d
1992-03-23,701350200.0,-14.599413,-28.673147,298.5104166666667,295.3483333333333,298.45958333333334,298.56083333333333,1015.125,82.75,8.340416666666666,99.08333333333333,0.13833333333333334,,50.208333333333336,726.7083333333334,Clouds,scattered clouds,03d
1992-03-24,701436600.0,-14.599413,-28.673147,298.4004166666667,295.0208333333333,298.31166666666667,298.48541666666665,1013.7083333333334,81.625,7.258333333333333,103.125,0.135,,49.5,752.0,Clouds,broken clouds,04n
1992-03-25,701523000.0,-14.599413,-28.673147,298.29375,293.8691666666667,298.18874999999997,298.39416666666665,1013.2916666666666,76.54166666666667,7.297083333333333,99.33333333333333,,,75.875,803.2916666666666,Clouds,overcast clouds,04n
1992-03-26,701609400.0,-14.599413,-28.673147,298.13166666666666,294.4533333333333,298.01875,298.2445833333333,1014.6666666666666,80.20833333333333,7.412916666666667,94.0,0.27999999999999997,,52.25,714.2083333333334,Clouds,light rain,04n
1992-03-27,701695800.0,-14.599413,-28.673147,298.67583333333334,294.97166666666664,298.63916666666665,298.71375,1015.875,80.04166666666667,7.867916666666667,97.70833333333333,,,22.583333333333332,801.2083333333334,Clouds,few clouds,02n
1992-03-28,701782200.0,-14.599413,-28.673147,298.5075,294.32041666666663,298.42,298.5854166666667,1016.0416666666666,77.70833333333333,8.48875,103.125,0.12,,48.416666666666664,789.6666666666666,Clouds,scattered clouds,03n
1992-03-29,701868600.0,-14.599413,-28.673147,298.4633333333333,294.16375,298.35791666666665,298.57166666666666,1015.625,77.16666666666667,9.32375,102.79166666666667,0.12,,41.458333333333336,789.5,Clouds,scattered clouds,03d
1992-03-30,701955000.0,-14.599413,-28.673147,298.315,294.42083333333335,298.19416666666666,298.4220833333333,1015.0416666666666,79.04166666666667,8.5325,99.41666666666667,,,74.83333333333333,803.1666666666666,Clouds,overcast clouds,04d
1992-03-31,702041400.0,-14.599413,-28.673147,298.49375000000003,294.06083333333333,298.39458333333334,298.58625,1014.5,76.625,7.796250000000001,94.66666666666667,0.12666666666666668,,81.125,765.4583333333334,Clouds,overcast clouds,04d
1992-04-01,702127800.0,-14.599413,-28.673147,298.03749999999997,295.04249999999996,297.9483333333333,298.12708333333336,1013.9166666666666,83.5,6.8062499999999995,89.16666666666667,0.1542857142857143,,47.333333333333336,714.125,Clouds,scattered clouds,03d
1992-04-02,702214200.0,-14.599413,-28.673147,298.09083333333336,294.2454166666667,298.03041666666667,298.14458333333334,1012.9583333333334,79.29166666666667,5.3825,75.875,0.11,,73.95833333333333,790.7083333333334,Clouds,broken clouds,04d
1992-04-03,702300600.0,-14.599413,-28.673147,298.0733333333333,293.77958333333333,298.0158333333333,298.1295833333333,1013.75,77.08333333333333,2.0745833333333334,69.58333333333333,,,94.91666666666667,803.9583333333334,Clouds,overcast clouds,04d
1992-04-04,702387000.0,-14.599413,-28.673147,298.6508333333333,294.83875,298.565,298.73625,1014.125,79.5,1.615,234.625,,,65.58333333333333,802.875,Clouds,overcast clouds,04d
1992-04-05,702473400.0,-14.599413,-28.673147,298.76,295.28625,298.72208333333333,298.8041666666667,1014.4166666666666,81.16666666666667,2.1420833333333333,241.66666666666666,,,16.125,800.75,Clear,sky is clear,01n
1992-04-06,702559800.0,-14.599413,-28.673147,298.44374999999997,295.665,298.37791666666664,298.5179166666667,1013.875,84.625,2.9995833333333333,142.79166666666666,0.11,,33.958333333333336,776.4583333333334,Clouds,scattered clouds,03d
1992-04-07,702646200.0,-14.599413,-28.673147,298.295,295.4591666666667,298.25416666666666,298.3329166666667,1014.1666666666666,84.375,4.58,115.20833333333333,,,19.958333333333332,801.0833333333334,Clouds,few clouds,02n
1992-04-08,702732600.0,-14.599413,-28.673147,298.4733333333333,293.45708333333334,298.43375,298.5125,1014.6666666666666,73.875,5.257083333333333,92.04166666666667,,,29.291666666666668,801.5416666666666,Clouds,scattered clouds,03n
1992-04-09,702819000.0,-14.599413,-28.673147,298.63208333333336,295.19041666666664,298.5854166666667,298.68125000000003,1015.0833333333334,81.29166666666667,6.919583333333333,92.70833333333333,0.13,,21.791666666666668,763.5833333333334,Clouds,scattered clouds,02d
1992-04-10,702905400.0,-14.599413,-28.673147,298.29541666666665,294.98375,298.18416666666667,298.4016666666667,1014.3333333333334,82.0,6.29375,92.70833333333333,0.15666666666666668,,18.791666666666668,763.25,Clouds,sky is clear,01n
1992-04-11,702991800.0,-14.599413,-28.673147,298.6333333333333,294.40125,298.5575,298.70875,1013.8333333333334,77.5,7.559583333333333,96.29166666666667,0.11,,27.458333333333332,789.0,Clouds,few clouds,03n
1992-04-12,703078200.0,-14.599413,-28.673147,298.64208333333335,295.5779166666667,298.565,298.72208333333333,1014.0,83.20833333333333,8.553333333333333,99.25,0.1525,,54.541666666666664,701.5833333333334,Clouds,light rain,03n
1992-04-13,703164600.0,-14.599413,-28.673147,298.49,295.93625000000003,298.40749999999997,298.57708333333335,1014.375,85.83333333333333,9.3425,101.04166666666667,0.17285714285714285,,75.95833333333333,715.25,Clouds,overcast clouds,04d
1992-04-14,703251000.0,-14.599413,-28.673147,298.3908333333333,294.47583333333336,298.32958333333335,298.4554166666667,1014.375,79.0,8.435,101.16666666666667,0.1375,,56.625,752.2916666666666,Clouds,broken clouds,04d
1992-04-15,703337400.0,-14.599413,-28.673147,298.22583333333336,295.12666666666667,298.1204166666667,298.32666666666665,1014.875,83.0,8.206666666666667,94.83333333333333,0.25181818181818183,,30.958333333333332,663.2916666666666,Clouds,light rain,03n
1992-04-16,703423800.0,-14.599413,-28.673147,298.35625,295.26708333333335,298.1766666666667,298.5258333333333,1014.8333333333334,83.04166666666667,7.382083333333333,91.79166666666667,0.16333333333333333,,28.708333333333332,764.0,Clouds,scattered clouds,03n
1992-04-17,703510200.0,-14.599413,-28.673147,298.5779166666667,294.21666666666664,298.50083333333333,298.64875,1015.1666666666666,76.875,7.697916666666667,84.04166666666667,,,61.333333333333336,802.75,Clouds,broken clouds,04d
1992-04-18,703596600.0,-14.599413,-28.673147,298.34458333333333,294.00875,298.26958333333334,298.42,1014.7083333333334,76.95833333333333,7.040416666666666,95.70833333333333,,,62.041666666666664,802.7083333333334,Clouds,overcast clouds,04n
1992-04-19,703683000.0,-14.599413,-28.673147,298.47875,292.70666666666665,298.40833333333336,298.54583333333335,1012.5833333333334,70.41666666666667,5.488333333333333,81.41666666666667,,,36.25,801.7083333333334,Clouds,broken clouds,03n
1992-04-20,703769400.0,-14.599413,-28.673147,298.6379166666667,294.7608333333333,298.55541666666664,298.71666666666664,1011.3333333333334,79.20833333333333,4.772916666666666,45.333333333333336,0.135,,57.666666666666664,777.5416666666666,Clouds,broken clouds,04n
1992-04-21,703855800.0,-14.599413,-28.673147,298.6508333333333,295.94041666666664,298.5975,298.70750000000004,1013.5833333333334,85.0,5.105416666666667,50.0,,,19.75,801.125,Clouds,scattered clouds,03n
1992-04-22,703942200.0,-14.599413,-28.673147,298.37416666666667,295.2545833333333,298.335,298.41249999999997,1016.3333333333334,82.91666666666667,5.645,97.875,,,15.958333333333334,800.9166666666666,Clouds,few clouds,02n
1992-04-23,704028600.0,-14.599413,-28.673147,298.43083333333334,295.07458333333335,298.3541666666667,298.50375,1014.2083333333334,81.70833333333333,6.350416666666667,110.33333333333333,0.2,,42.666666666666664,789.5833333333334,Clouds,scattered clouds,03d
1992-04-24,704115000.0,-14.599413,-28.673147,298.3954166666667,294.7758333333333,298.26875,298.51916666666665,1012.125,80.41666666666667,5.8133333333333335,96.91666666666667,,,30.583333333333332,801.6666666666666,Clouds,few clouds,02n
1992-04-25,704201400.0,-14.599413,-28.673147,298.37791666666664,295.035,298.28625,298.4629166666667,1013.4583333333334,81.875,7.439583333333334,82.66666666666667,0.14142857142857143,,27.541666666666668,713.4583333333334,Clouds,light rain,10n
1992-04-26,704287800.0,-14.599413,-28.673147,298.5825,294.7554166666667,298.50708333333336,298.65208333333334,1016.0,79.41666666666667,7.733333333333333,92.79166666666667,,,22.208333333333332,801.25,Clouds,scattered clouds,01n
1992-04-27,704374200.0,-14.599413,-28.673147,298.43833333333333,293.94041666666664,298.3075,298.57875,1014.5833333333334,76.20833333333333,6.227083333333333,88.75,,,31.541666666666668,801.625,Clouds,scattered clouds,03n
1992-04-28,704460600.0,-14.599413,-28.673147,298.4470833333333,294.43874999999997,298.3904166666667,298.5095833333333,1011.9166666666666,78.5,2.9812499999999997,42.458333333333336,,,31.875,801.8333333333334,Clouds,scattered clouds,03d
1992-04-29,704547000.0,-14.599413,-28.673147,298.2266666666667,294.8025,298.16375,298.2920833333333,1011.875,81.33333333333333,1.9758333333333333,54.166666666666664,,,28.625,801.5416666666666,Clouds,scattered clouds,02n
1992-04-30,704633400.0,-14.599413,-28.673147,298.5995833333333,295.0445833333333,298.5566666666667,298.6454166666667,1013.75,80.75,4.542916666666667,80.91666666666667,,,18.791666666666668,801.125,Clouds,few clouds,02n
1992-05-01,704719800.0,-14.599413,-28.673147,298.5575,295.1204166666667,298.45416666666665,298.64875,1015.6666666666666,81.33333333333333,7.116666666666667,84.95833333333333,0.155,,36.541666666666664,726.5,Clouds,scattered clouds,10n
1992-05-02,704806200.0,-14.599413,-28.673147,298.29833333333335,294.87291666666664,298.22291666666666,298.37291666666664,1015.5,81.375,7.982083333333333,103.16666666666667,0.1,,24.875,776.1666666666666,Clouds,scattered clouds,03d
1992-05-03,704892600.0,-14.599413,-28.673147,298.10333333333335,294.38875,298.02916666666664,298.17291666666665,1013.8333333333334,79.91666666666667,7.20625,109.16666666666667,0.11,,26.833333333333332,788.9166666666666,Clouds,scattered clouds,03n
1992-05-04,704979000.0,-14.599413,-28.673147,297.4191666666666,294.6204166666667,297.26208333333335,297.585,1012.5833333333334,84.5,6.32,103.58333333333333,0.15363636363636363,,41.416666666666664,663.625,Clouds,light rain,10d
1992-05-05,705065400.0,-14.599413,-28.673147,298.0004166666667,294.8904166666667,297.92375,298.0675,1013.2083333333334,82.91666666666667,6.017083333333333,88.70833333333333,0.12000000000000001,,19.875,776.0416666666666,Clouds,few clouds,02d
1992-05-06,705151800.0,-14.599413,-28.673147,298.05375,294.4170833333333,297.9733333333333,298.12416666666667,1013.9583333333334,80.29166666666667,6.208749999999999,86.125,,,59.25,802.7916666666666,Clouds,scattered clouds,04n
1992-05-07,705238200.0,-14.599413,-28.673147,298.3858333333333,294.23041666666666,298.3125,298.4641666666667,1014.625,77.79166666666667,6.804583333333333,80.79166666666667,,,37.833333333333336,801.8333333333334,Clouds,scattered clouds,03d
1992-05-08,705324600.0,-14.599413,-28.673147,298.0129166666667,293.8354166666667,297.95166666666665,298.0758333333333,1015.375,77.75,6.19625,97.54166666666667,,,24.541666666666668,801.2083333333334,Clouds,few clouds,02n
1992-05-09,705411000.0,-14.599413,-28.673147,298.2054166666667,292.395,298.12375000000003,298.28416666666664,1015.2083333333334,70.20833333333333,4.559166666666667,97.5,,,53.208333333333336,802.4583333333334,Clouds,overcast clouds,04d
1992-05-10,705497400.0,-14.599413,-28.673147,298.24375000000003,291.90416666666664,298.18375,298.2966666666667,1015.5833333333334,67.95833333333333,4.5512500000000005,112.20833333333333,,,54.25,802.5,Clouds,broken clouds,04n
1992-05-11,705583800.0,-14.599413,-28.673147,298.2708333333333,292.62083333333334,298.20458333333335,298.3433333333333,1015.7916666666666,70.91666666666667,5.1762500000000005,112.58333333333333,,,40.25,802.0833333333334,Clouds,scattered clouds,03n
1992-05-12,705670200.0,-14.599413,-28.673147,298.23583333333335,293.23041666666666,298.16833333333335,298.30916666666667,1015.4166666666666,73.79166666666667,5.0512500000000005,103.0,,,38.333333333333336,802.0833333333334,Clouds,scattered clouds,03d
1992-05-13,705756600.0,-14.599413,-28.673147,298.23291666666665,294.0625,298.12208333333336,298.3379166666667,1015.25,77.70833333333333,6.310833333333334,94.91666666666667,,,20.541666666666668,801.1666666666666,Clouds,few clouds,02n
1992-05-14,705843000.0,-14.599413,-28.673147,298.44,293.6245833333333,298.38166666666666,298.50416666666666,1014.5833333333334,74.75,6.6575,82.54166666666667,,,44.666666666666664,802.125,Clouds,scattered clouds,03n
1992-05-15,705929400.0,-14.599413,-28.673147,298.46541666666667,293.70750000000004,298.385,298.53875,1014.375,75.0,5.986666666666667,98.79166666666667,0.13,,38.708333333333336,789.4166666666666,Clouds,scattered clouds,03n
1992-05-16,706015800.0,-14.599413,-28.673147,298.32458333333335,291.9775,298.25708333333336,298.3858333333333,1013.625,68.0,4.777916666666667,83.54166666666667,,,61.5,802.8333333333334,Clouds,scattered clouds,04d
1992-05-17,706102200.0,-14.599413,-28.673147,298.4916666666667,294.2083333333333,298.44666666666666,298.53749999999997,1013.5833333333334,77.20833333333333,4.543333333333334,65.54166666666667,,,49.5,802.2916666666666,Clouds,scattered clouds,04n
1992-05-18,706188600.0,-14.599413,-28.673147,298.1041666666667,295.17,297.95875,298.2416666666667,1014.5416666666666,83.83333333333333,5.865416666666667,51.541666666666664,0.153,,34.083333333333336,675.875,Clouds,light rain,03d
1992-05-19,706275000.0,-14.599413,-28.673147,298.29541666666665,294.265,298.2370833333334,298.3491666666667,1014.75,78.375,4.867083333333333,62.0,,,20.375,801.0,Clouds,few clouds,03n
1992-05-20,706361400.0,-14.599413,-28.673147,297.995,293.5570833333333,297.93833333333333,298.04625,1015.1666666666666,76.41666666666667,4.59125,77.0,,,25.083333333333332,801.3333333333334,Clouds,scattered clouds,03n
1992-05-21,706447800.0,-14.599413,-28.673147,298.09166666666664,293.77833333333336,298.0045833333333,298.1675,1016.375,77.0,6.045000000000001,105.45833333333333,,,31.75,801.7083333333334,Clouds,scattered clouds,03n
1992-05-22,706534200.0,-14.599413,-28.673147,298.06166666666667,292.3179166666667,297.95666666666665,298.16,1016.7916666666666,70.79166666666667,8.250833333333334,107.75,0.168,,47.125,739.3333333333334,Clouds,scattered clouds,03n
1992-05-23,706620600.0,-14.599413,-28.673147,297.86875000000003,293.41833333333335,297.69958333333335,298.02958333333333,1016.4166666666666,76.70833333333333,8.96125,85.16666666666667,0.1575,,30.75,751.2916666666666,Clouds,sky is clear,01d
1992-05-24,706707000.0,-14.599413,-28.673147,297.8333333333333,293.54583333333335,297.6975,297.955,1017.2083333333334,77.08333333333333,7.6883333333333335,102.91666666666667,0.11,,26.291666666666668,776.3333333333334,Clouds,few clouds,02d
1992-05-25,706793400.0,-14.599413,-28.673147,297.38124999999997,294.2704166666667,297.28541666666666,297.48125,1017.125,82.83333333333333,8.482916666666666,102.75,0.15083333333333335,,48.833333333333336,651.2083333333334,Clouds,light rain,10d
1992-05-26,706879800.0,-14.599413,-28.673147,297.7545833333333,294.30958333333336,297.6791666666667,297.82375,1016.7916666666666,81.20833333333333,9.605833333333333,97.33333333333333,0.11499999999999999,,25.375,776.125,Clouds,few clouds,02d
1992-05-27,706966200.0,-14.599413,-28.673147,297.98541666666665,293.36791666666664,297.9266666666667,298.045,1015.2916666666666,75.54166666666667,9.679166666666667,96.125,0.19,,26.541666666666668,776.3333333333334,Clouds,scattered clouds,03d
1992-05-28,707052600.0,-14.599413,-28.673147,297.76625,293.98041666666666,297.65958333333333,297.87291666666664,1014.5833333333334,79.54166666666667,9.378333333333332,93.375,0.18999999999999997,,27.0,726.0833333333334,Clouds,few clouds,02n
1992-05-29,707139000.0,-14.599413,-28.673147,297.5841666666667,294.13208333333336,297.4845833333333,297.6820833333333,1015.75,81.125,9.800416666666667,94.95833333333333,0.23666666666666666,,24.916666666666668,763.7916666666666,Clouds,few clouds,02d
1992-05-30,707225400.0,-14.599413,-28.673147,297.8179166666667,293.01,297.7370833333334,297.8966666666667,1016.8333333333334,74.75,9.1175,98.45833333333333,,,58.208333333333336,802.6666666666666,Clouds,overcast clouds,04d
1992-05-31,707311800.0,-14.599413,-28.673147,297.37583333333333,294.32875,297.21541666666667,297.5254166666667,1016.125,83.16666666666667,8.934583333333334,99.16666666666667,0.175,,52.875,752.0,Clouds,scattered clouds,03d
1992-06-01,707398200.0,-14.599413,-28.673147,297.13416666666666,294.68874999999997,297.0154166666667,297.24083333333334,1016.3333333333334,86.25,7.664583333333333,94.29166666666667,0.16818181818181818,,33.791666666666664,663.2916666666666,Clouds,light rain,10n
1992-06-02,707484600.0,-14.599413,-28.673147,297.4420833333333,293.96458333333334,297.35875000000004,297.53375,1016.9166666666666,81.20833333333333,9.147499999999999,103.375,0.12333333333333335,,28.875,688.4583333333334,Clouds,light rain,10n
1992-06-03,707571000.0,-14.599413,-28.673147,297.5458333333333,292.71208333333334,297.4683333333333,297.62083333333334,1016.8333333333334,74.54166666666667,8.2475,99.0,,,29.166666666666668,801.5416666666666,Clouds,scattered clouds,03n
1992-06-04,707657400.0,-14.599413,-28.673147,297.68125000000003,292.74666666666667,297.555,297.78749999999997,1015.4166666666666,74.04166666666667,6.2425,100.95833333333333,0.12,,34.708333333333336,789.2083333333334,Clouds,scattered clouds,03d
1992-06-05,707743800.0,-14.599413,-28.673147,297.4733333333333,293.71708333333333,297.37416666666667,297.57625,1015.4166666666666,79.625,7.607916666666667,109.58333333333333,0.12,,37.541666666666664,764.125,Clouds,scattered clouds,03n
1992-06-06,707830200.0,-14.599413,-28.673147,297.6508333333333,293.46458333333334,297.59375,297.70625,1016.75,77.54166666666667,7.124583333333334,101.66666666666667,,,21.125,801.1666666666666,Clouds,few clouds,02d
1992-06-07,707916600.0,-14.599413,-28.673147,297.63708333333335,293.24,297.5620833333333,297.71375,1017.375,76.54166666666667,7.008333333333333,95.625,,,26.333333333333332,801.4166666666666,Clouds,few clouds,02n
1992-06-08,708003000.0,-14.599413,-28.673147,297.4241666666667,293.16,297.37624999999997,297.47291666666666,1017.25,77.16666666666667,7.463333333333334,107.70833333333333,,,25.25,801.4166666666666,Clouds,few clouds,03n
1992-06-09,708089400.0,-14.599413,-28.673147,297.75708333333336,291.5775,297.70708333333334,297.8070833333333,1017.1666666666666,68.5,8.700416666666667,99.20833333333333,,,45.916666666666664,802.3333333333334,Clouds,broken clouds,04d
1992-06-10,708175800.0,-14.599413,-28.673147,297.57708333333335,290.98333333333335,297.5133333333333,297.6433333333334,1017.4166666666666,66.75,8.444583333333332,90.83333333333333,,,19.166666666666668,800.9166666666666,Clouds,few clouds,02n
1992-06-11,708262200.0,-14.599413,-28.673147,297.55041666666665,291.11708333333337,297.4691666666667,297.63375,1018.875,67.41666666666667,7.08625,86.58333333333333,,,31.208333333333332,801.5833333333334,Clouds,broken clouds,04n
1992-06-12,708348600.0,-14.599413,-28.673147,297.9633333333333,290.9175,297.91749999999996,298.01125,1018.75,64.95833333333333,6.914583333333333,83.125,,,40.25,801.8333333333334,Clouds,sky is clear,04n
1992-06-13,708435000.0,-14.599413,-28.673147,297.23499999999996,292.65333333333336,297.0575,297.40916666666664,1017.8333333333334,75.66666666666667,4.7387500000000005,122.125,0.18333333333333332,,24.125,763.5416666666666,Clouds,few clouds,02d
1992-06-14,708521400.0,-14.599413,-28.673147,296.65458333333333,293.56041666666664,296.53125,296.765,1017.3333333333334,82.91666666666667,5.47375,117.16666666666667,0.156,,27.208333333333332,738.625,Clouds,few clouds,02d
1992-06-15,708607800.0,-14.599413,-28.673147,295.9379166666667,292.8775,295.7445833333333,296.14,1017.5416666666666,83.16666666666667,6.664166666666667,145.54166666666666,0.18166666666666667,,26.083333333333332,650.5833333333334,Rain,light rain,10d
1992-06-16,708694200.0,-14.599413,-28.673147,296.6566666666667,291.8075,296.6020833333333,296.7091666666667,1017.8333333333334,74.25,7.041250000000001,128.66666666666666,,,22.625,801.25,Clouds,few clouds,02d
1992-06-17,708780600.0,-14.599413,-28.673147,296.88624999999996,292.1525,296.8354166666667,296.93333333333334,1018.3333333333334,74.83333333333333,6.384583333333333,122.79166666666667,,,20.041666666666668,801.125,Clouds,few clouds,02n
1992-06-18,708867000.0,-14.599413,-28.673147,296.9791666666667,292.62375000000003,296.92541666666665,297.0358333333333,1018.25,76.625,6.894583333333333,120.0,,,18.333333333333332,801.0,Clouds,few clouds,01n
1992-06-19,708953400.0,-14.599413,-28.673147,297.135,292.2808333333333,297.0833333333333,297.19,1018.75,74.33333333333333,8.923333333333334,109.91666666666667,,,28.0,801.7916666666666,Clouds,scattered clouds,03n
